relevance,venue,year,facets,relation,confidence,prerank_rank,cited_by_count,oa_url,title,authors,why,key
adjacent,ICAIL,1989,intro,prior-art,med,1289,3,,Market Realities of Rule-Based Software for Lawyers: Where the Rubber Meets the Road,R. W. Morrison,Analysis of market-adoption challenges facing rule-based legal software.,conf/icail/Morrison89
adjacent,ICAIL,1991,intro,prior-art,med,1291,3,,THUMPER: An Expert System for Stamp Duty,Gail Swaffield,Commercial rule-based expert system (THUMPER) advising on stamp-duty tax.,conf/icail/Swaffield91
adjacent,ICAIL,1997,intro,prior-art,low,1293,3,,Knowledge for Automated Legal Problem Solving: Theory Versus Practice,Anja Oskamp; Maaike Tragter,Theory-vs-practice gap in Dutch legal knowledge-based systems and ontologies.,conf/icail/OskampT97
adjacent,ICAIL,2003,intro,prior-art,med,1295,3,,A Knowledge Base for Automatic Capitulation in Expert System,Eduardo da Silva Mattos; Hugo Cesar Hoeschl; Marcelo S. Ribeiro; Tânia C. D&apos;Agostini Bueno,Rule-based expert system mapping penal-code crimes to legal framework.,conf/icail/MattosHRB03
adjacent,JURIX,2015,intro,none,low,1306,3,,The Role of AI &amp; Law in Legal Data Science,Erich Schweighofer,Legal data-science vision paper; includes a 'logic view' among 8 knowledge views.,conf/jurix/Schweighofer15
adjacent,ICAIL,1987,intro,prior-art,low,1315,2,https://dl.acm.org/doi/pdf/10.1145/41735.41758,Knowledge Representation in &quot;Default&quot;: An Attempt to Classify General Types of Knowledge used by Legal Experts,R. D. Purdy,Classification of knowledge types used in legal-expert-system knowledge representation.,conf/icail/Purdy87
adjacent,ICAIL,2007,intro,example,med,1320,2,,Divergence between will and declaration in intelligent agent contracting,Francisco Andrade; Paulo Novais; José Neves,Statutory rules allocating error liability in automated agent-based contracting.,conf/icail/AndradeNN07
adjacent,ICAIL,2021,determinacy-frontier,method-to-borrow,med,1329,2,,A simple mathematical model for the legal concept of balancing of interests,Frederike Zufall; Rampei Kimura; Linyu Peng,Mathematical model formalizing the discretionary legal concept of balancing of interests,conf/icail/ZufallKP21
adjacent,ICAIL,2025,,contrasts,high,1336,2,https://doi.org/10.1145/3769126.3769245,LLMs Provide Unstable Answers to Legal Questions,Andrew Blair-Stanek; Benjamin Van Durme,Shows leading LLMs give unstable answers to legal questions even at temperature 0,conf/icail/Blair-StanekD25
adjacent,JURIX,2020,cnl,method-to-borrow,med,1354,2,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA200865,Plain Language Assessment of Statutes,Wolfgang Alschner; Daniel D&apos;Alimonte; Giovanni C. Giuga; Sophie Gadbois,"Rules-based readability metrics for plain-language statute drafting, relevant to CNL readability goals",conf/jurix/AlschnerDGG20
adjacent,JURIX,2021,cnl|intro,method-to-borrow,med,1356,2,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA210310,Visualization of Legal Informatics,Friedrich Lachmayer; Vytautas Cyras,"Surveys visualization/notation bridging legal informatics, formal notations, and machine-readable law",conf/jurix/LachmayerC21
adjacent,JURIX,2023,,method-to-borrow,med,1360,2,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA230967,LogiLaw Dataset Towards Reinforcement Learning from Logical Feedback (RLLF),Ha-Thanh Nguyen; Wachara Fungwacharakorn; Ken Satoh,LogiLaw dataset and reinforcement learning from logical feedback to improve LLM legal reasoning,conf/jurix/NguyenFS23
adjacent,JURIX,2024,,contrasts,med,1365,2,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA241263,ConsRAG: Minimize LLM Hallucinations in the Legal Domain,Ha-Thanh Nguyen; Ken Satoh,"Constrained RAG (ConsRAG) to reduce LLM hallucination in legal QA, an alternative to formal grounding",conf/jurix/NguyenS24
adjacent,ICAIL,1991,intro,prior-art,high,1372,1,https://dl.acm.org/doi/pdf/10.1145/112646.112679,SIREDOJ: A Legal Assistance Application about Contracts in the Building Industry,Diego Bercovich,SIREDOJ hybrid OO+inference-rules system qualifying building-industry contracts under legal rules,conf/icail/Bercovich91
adjacent,ICAIL,1993,intro,method-to-borrow,med,1374,1,https://dl.acm.org/doi/pdf/10.1145/158976.158984,Towards a Methodology for the Validation of Expert Systems: The Case of Loge-Expert,Robert Dupuis; Claude Thomasset; Louis-Claude Paquin; François Blanchard,"Validation methodology for Loge-Expert, a knowledge-based system on Quebec housing repossession law",conf/icail/DupuisTPB93
adjacent,ICAIL,1997,intro,prior-art,low,1377,1,https://dl.acm.org/doi/pdf/10.1145/261618.261663,MicroMax at Seven (Abstract),Marc Lauritsen,"Retrospective on MicroMax, a practical legal knowledge-engineering/decision-support tool",conf/icail/Lauritsen97
adjacent,ICAIL,2009,determinacy-frontier,method-to-borrow,med,1386,1,,Plausibility schemas: templates for legal factfinding,Vern R. Walker,Default-logic plausibility schemas modeling discretionary evidentiary factfinding reasoning,conf/icail/Walker09
adjacent,ICAIL,2025,fm-in-law,method-to-borrow,high,1397,1,https://doi.org/10.1145/3769126.3769252,Addressing the Right to Explanation and the Right to Challenge through Hybrid-AI: Symbolic Constraints over Large Language Models via Prompt Engineering,Liuwen Yu; Davide Liga; Réka Markovich,"Symbolic argumentation (grounded semantics/discussion games) constrains LLMs for explainable, challengeable decisions",conf/icail/YuLM25
adjacent,JURIX,2012,intro,method-to-borrow,high,1403,1,,A Unified Change Management of Regulations and their Formal Representations based on the FRBR Framework and the Direct Method,Akos Szoke; András Förhécz; György Strausz,Unified change management of regulations and their formal representations via FRBR,conf/jurix/SzokeFS12
adjacent,JURIX,2023,intro,method-to-borrow,high,1424,1,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA230993,&quot;Comparative Prints Suite&quot; of the United States House of Representatives: NLP for Tracking Changes in Bills and Laws,Ari Hershowitz; Sela Mador-Haim,Comparative Prints Suite parses/executes legislative amendments into law and compares bill versions,conf/jurix/HershowitzM23
adjacent,JURIX,2025,intro,method-to-borrow,med,1437,1,https://doi.org/10.3233/faia251630,Enhancing Automated Decision-Making in Administrative Law Through Digital Twins of Legislation. A Grounded Theory Approach,Florian Schnitzhofer; Christoph G. Schuetz,Grounded-theory study on Digital Twins of Legislation for automated admin decisions; rules-as-code adjacent.,conf/jurix/SchnitzhoferS25
adjacent,DEON,2006,bounded-deontics,method-to-borrow,med,1438,0,https://kops.uni-konstanz.de/server/api/core/bitstreams/1a0cb9fa-fb60-499c-a6f0-dda8871ddee1/content,A Question of Trust: Assessing the Fulfillment of Commitments in Terms of Strategies,Thomas Müller,Stit-based formal model of commitment fulfillment/trust via strategies; contract-performance adjacent.,conf/deon/Muller06
adjacent,DEON,2008,bounded-deontics,prior-art,med,1439,0,,Delegation of Control in Administrative Procedures,Joris Hulstijn; Jianwei Liu; Yao-Hua Tan,"Norm-implementing administrative procedures & delegated control/trust; normative-systems angle, no formal CTD/permission logic.",conf/deon/HulstijnLT08
adjacent,DEON,2016,bounded-deontics,prior-art,low,1443,,,Argumentation Frameworks with Justified Attacks,Sjur Kristoffer Dyrkolbotn; Truls Pedersen,Argumentation frameworks with justified attacks; general defeasible-argumentation formalism at DEON.,conf/deon/DyrkolbotnP16
adjacent,DEON,2018,bounded-deontics,prior-art,low,1457,,,Dialogues on Moral Theories,Guido Governatori; Francesco Olivieri; Régis Riveret; Antonino Rotolo; Serena Villata,Governatori (defeasible-logic-for-law scholar) on dialogues over moral theories.,conf/deon/GovernatoriORRV18
adjacent,DEON,2018,bounded-deontics,prior-art,low,1459,,,Towards a Formal Ethics for Autonomous Cars,Piotr Kulicki; Robert Trypuz; Michael P. Musielewicz,"Formal ethics framework for autonomous cars; normative-logic application, not law-specific.",conf/deon/KulickiTM18
adjacent,DEON,2021,bounded-deontics,prior-art,low,1466,,,The Original Position: A Logical Analysis,Thijs De Coninck; Frederik Van De Putte,"Logical analysis of Rawls' Original Position; formalized normative theory, ethics-adjacent.",conf/deon/ConinckP21
adjacent,DEON,2021,bounded-deontics,prior-art,low,1469,,,"Moral Principles: Hedged, Contributory, Mixed",Aleks Knoks,Taxonomy of moral principles (hedged/contributory/mixed); normative-theory formalization.,conf/deon/Knoks21
adjacent,DEON,2021,bounded-deontics,prior-art,low,1470,,,A Logical Analysis of Freedom of Thought,Réka Markovich; Olivier Roy,Logical analysis of freedom of thought; rights-style normative-position formalism.,conf/deon/MarkovichR21
adjacent,DEON,2021,bounded-deontics,prior-art,low,1471,,,Forms and Norms of Indecision in Argumentation Theory,Daniela Schuster,Forms/norms of indecision in argumentation theory; normative argumentation.,conf/deon/Schuster21
adjacent,DEON,2023,bounded-deontics,prior-art,low,1476,,,Numeric Default Logic as a Framework for Ethical AI,Joris Graff,Numeric default logic framework for ethical AI; defeasible normative reasoning.,conf/deon/Graff23
adjacent,DEON,2023,bounded-deontics,prior-art,low,1477,,,What Should I Do and Why?,Joris Hulstijn; Leendert van der Torre,'What should I do and why?' practical-reasoning oughts with explanation angle.,conf/deon/HulstijnT23
adjacent,DEON,2023,bounded-deontics,prior-art,low,1479,,,A Dynamic Logic of the Right to Know,Xu Li; Réka Markovich,Dynamic logic of the right to know; rights formalization.,conf/deon/LiM23
adjacent,DEON,2023,bounded-deontics,prior-art,low,1480,,,Conceptual and Logical Analysis of the Right to Know,Réka Markovich; Olivier Roy,Conceptual/logical analysis of the right to know; rights-normative-position formalism.,conf/deon/MarkovichR23
adjacent,DEON,2023,bounded-deontics,prior-art,low,1482,,,On Floating Conclusions,Daniela Schuster; Jan M. Broersen; Henry Prakken,On floating conclusions in defeasible/nonmonotonic reasoning; Broersen/Prakken co-authors.,conf/deon/SchusterBP23
adjacent,DEON,2025,bounded-deontics,prior-art,low,1487,,,Bridging AI Risk Assessment and Rights Promotion and Protection: A Semantic Model,Beatrice Ferrigno; Antonino Rotolo,Semantic model bridging AI risk assessment and rights protection; rights formalism.,conf/deon/FerrignoR25
adjacent,DEON,2025,bounded-deontics,prior-art,low,1488,,,A Truthmaker Semantics for Reason-Based Conditionals,Alessandro Giordani; Vita Saitta,Truthmaker semantics for reason-based conditionals; relevant to defeasible norms.,conf/deon/GiordaniS25
adjacent,DEON,2025,bounded-deontics,prior-art,low,1491,,,Extending Recent Modifications of the DWE Framework,Paul McNamara,Extends recent modifications of the DWE deontic-logic framework further.,conf/deon/McNamara25
adjacent,ICAIL,1987,intro,prior-art,med,1497,0,,Legal Data Modeling: The Prohibited Transaction Exemption Analyst,Keith Bellairs,"Early legal expert system 'legal data modeling' approach; knowledge-rep precursor, not executable-language.",conf/icail/Bellairs87
adjacent,ICAIL,1997,intro,prior-art,low,1504,0,,A Model for Rule Based Legal Knowledge Representation (Abstract),Raf van Kuyck; Beatrice Van Buggenhout,Rule-based legal knowledge representation model for advisory systems.,conf/icail/KuyckB97
adjacent,ICAIL,1999,determinacy-frontier,prior-art,low,1509,,,Some observations on modelling case based reasoning with formal argument models,Trevor J. M. Bench-Capon,Bench-Capon on formal argument models for case-based reasoning; open-texture-adjacent.,conf/icail/Bench-Capon99
adjacent,ICAIL,1999,cnl,prior-art,low,1511,,,Integrating discourse and domain knowledge for document drafting,Karl Branting; Charles B. Callaway; Bradford W. Mott; James C. Lester,Discourse+domain knowledge integration for legal document drafting; NLG-adjacent.,conf/icail/BrantingCML99
adjacent,ICAIL,1999,fm-in-law,prior-art,low,1515,,,Verification and normalization of sentences,Marco Costa; José Neves; Orlando Sousa; Simas Santos,"Verification/normalization of (judicial) sentences; compliance-checking-adjacent, ambiguous title.",conf/icail/CostaNSS99
adjacent,ICAIL,1999,determinacy-frontier,prior-art,low,1516,,,Sentencing and information management: consistency and the particularities of a case,Marius J. A. Duker; Arno R. Lodder,Sentencing consistency vs. case particularities; discretion/determinacy topic.,conf/icail/DukerL99
adjacent,ICAIL,1999,intro,prior-art,low,1518,,,With a wysh and a prayer: an experiment in cooperative development of legal knowledgebases,Graham Greenleaf; Philip Chung; Daniel Austin; Russell Allen; Andrew Mowbray,Cooperative development of legal knowledgebases (WYSH/DataLex-style); rules-as-code precursor.,conf/icail/GreenleafCAAM99
adjacent,ICAIL,1999,bounded-deontics,prior-art,low,1534,,,Generating exception structures for legal information serving,Radboud Winkels; D. J. B. Bosscher; A. W. F. Boer; J. A. Breuker,Generating exception structures for legal info; exceptions relate to defeasible norms.,conf/icail/WinkelsBBB99
adjacent,ICAIL,1999,intro,prior-art,low,1535,,,"The integration of retrieval, reasoning and drafting for refugee law: a third generation legal knowledge based system",John Yearwood; Andrew Stranieri,"Integrates retrieval, reasoning and drafting for refugee law; executable legal-KBS.",conf/icail/YearwoodS99
adjacent,ICAIL,2003,intro,prior-art,low,1540,,,The use of legal knowledge-based systems in public administration: what can go wrong?,Hugo de Bruin; Henry Prakken; Jörgen S. Svensson,Prakken co-authored: risks of legal knowledge-based systems in public administration.,conf/icail/BruinPS03
adjacent,ICAIL,2007,bounded-deontics,prior-art,low,1553,,,The Ontology of Legal Possibilities and Legal Potentialities,Pamela N. Gray,Ontology of legal possibilities/potentialities; Hohfeldian modal legal-position concepts (title only).,conf/icail/Gray07
adjacent,ICAIL,2007,intro,prior-art,low,1554,,,The LKIF Core Ontology of Basic Legal Concepts,Rinke Hoekstra; Joost Breuker; Marcello Di Bello; Alexander Boer,LKIF Core ontology of basic legal concepts; precursor to legal rule-interchange formats (title only).,conf/icail/HoekstraBBB07
adjacent,ICAIL,2013,cnl,method-to-borrow,med,1562,0,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID2304668_code1224333.pdf?abstractid=2304668&mirid=2,Software tools for the visualization of definition networks in legal contracts,Michael Curtotti; Eric McCreath; Srinivas Sridharan,Visualization tools for definition networks in contracts; readability/comprehension tooling akin to L4 IDE visualization.,conf/icail/CurtottiMS13
adjacent,ICAIL,2025,intro,method-to-borrow,med,1586,0,https://doi.org/10.1145/3769126.3769201,Ordinance Template Composition System: Supporting legislative drafting in the eLen database system,Tokuyasu Kakuta; Kyoko Yoshimura; Tamaki Owa; Ukyo Sasaki; Daichi Saito,eLen legislative-drafting template synthesis via ordinance clustering; drafting-support tooling.,conf/icail/KakutaYOSS25
adjacent,ICAIL,2025,intro,method-to-borrow,med,1602,0,https://doi.org/10.1145/3769126.3769236,Automated Mapping of Legal Criteria to the Texts of Adjudicatory Decisions Using LLMs,Hannes Westermann; Vern R. Walker; Jaromír Savelka,CATLEX: LLM mapping of adjudicatory decisions to structured legal criteria with explanations; traceable LLM-assisted formalization.,conf/icail/WestermannWS25
